lemma,count,observed_forms,noun,proper_noun,verb,auxiliary,adjective,adverb,pronoun,other
suited,30,suited=30,0,0,0,0,30,0,0,0
syllabus,30,syllabus=30,30,0,0,0,0,0,0,0
thesis,30,thesis=30,29,1,0,0,0,0,0,0
tomorrow,30,tomorrow=30,30,0,0,0,0,0,0,0
tone,30,tone=17; tones=13,30,0,0,0,0,0,0,0
tragedy,30,tragedies=17; tragedy=13,29,1,0,0,0,0,0,0
unsuccessful,30,unsuccessful=30,0,0,0,0,30,0,0,0
weave,30,woven=16; weave=9; weaving=4; wove=1,3,0,27,0,0,0,0,0
willow,30,willow=18; willows=12,25,1,3,0,1,0,0,0
accumulation,29,accumulation=26; accumulations=3,29,0,0,0,0,0,0,0
adaptive,29,adaptive=29,11,0,0,0,18,0,0,0
admire,29,admired=14; admire=7; admires=6; admiring=2,1,0,28,0,0,0,0,0
aerial,29,aerial=29,0,0,0,0,29,0,0,0
aesthetic,29,aesthetic=18; aesthetics=11,12,1,0,0,16,0,0,0
anticipate,29,anticipate=15; anticipated=10; anticipating=3; anticipates=1,0,0,29,0,0,0,0,0
benjamin,29,benjamin=29,0,29,0,0,0,0,0,0
boil,29,boil=12; boiled=9; boiling=7; boils=1,0,0,29,0,0,0,0,0
burning,29,burning=29,29,0,0,0,0,0,0,0
campaign,29,campaign=21; campaigns=7; campaigning=1,28,0,1,0,0,0,0,0
cellulose,29,cellulose=29,27,1,0,0,1,0,0,0
cezanne,29,cezanne=29,0,29,0,0,0,0,0,0
chemically,29,chemically=29,0,0,0,0,0,29,0,0
contraction,29,contraction=21; contractions=8,29,0,0,0,0,0,0,0
deforestation,29,deforestation=29,28,1,0,0,0,0,0,0
diameter,29,diameter=29,29,0,0,0,0,0,0,0
erode,29,eroded=19; erode=5; eroding=3; erodes=2,1,0,28,0,0,0,0,0
financially,29,financially=29,0,0,0,0,0,29,0,0
flaherty,29,flaherty=29,4,25,0,0,0,0,0,0
harbor,29,harbor=27; harbored=1; harbors=1,23,3,3,0,0,0,0,0
harmless,29,harmless=29,2,0,0,0,27,0,0,0
imagination,29,imagination=24; imaginations=5,29,0,0,0,0,0,0,0
inexpensive,29,inexpensive=29,0,0,0,0,29,0,0,0
lacquerware,29,lacquerware=29,28,0,0,0,1,0,0,0
lawn,29,lawn=21; lawns=8,27,2,0,0,0,0,0,0
loose,29,loose=29,0,0,0,0,28,1,0,0
maximize,29,maximize=18; maximizing=11,0,0,29,0,0,0,0,0
mayan,29,mayan=29,0,15,0,0,14,0,0,0
metabolism,29,metabolism=27; metabolisms=2,28,0,1,0,0,0,0,0
muon,29,muon=20; muons=9,28,1,0,0,0,0,0,0
nabis,29,nabis=29,0,29,0,0,0,0,0,0
notable,29,notable=29,0,0,0,0,29,0,0,0
orange,29,orange=25; oranges=4,12,3,1,0,13,0,0,0
patronage,29,patronage=29,29,0,0,0,0,0,0,0
pet,29,pet=21; pets=8,8,14,0,0,7,0,0,0
phytolith,29,phytoliths=19; phytolith=10,23,2,0,0,2,1,0,1
pleasant,29,pleasant=29,1,0,0,0,28,0,0,0
pollute,29,polluting=13; pollute=9; polluted=4; pollutes=3,1,0,28,0,0,0,0,0
protosun,29,protosun=29,29,0,0,0,0,0,0,0
removal,29,removal=29,28,1,0,0,0,0,0,0
representative,29,representative=23; representatives=6,13,0,0,0,16,0,0,0
rival,29,rival=15; rivals=13; rivaled=1,18,0,3,0,8,0,0,0
rodinia,29,rodinia=29,0,29,0,0,0,0,0,0
s,29,s=29,3,3,10,0,0,0,2,11
satisfaction,29,satisfaction=29,27,1,1,0,0,0,0,0
segal,29,segal=29,0,29,0,0,0,0,0,0
silkworm,29,silkworms=26; silkworm=3,29,0,0,0,0,0,0,0
sixth,29,sixth=29,1,0,0,0,28,0,0,0
specially,29,specially=29,0,0,0,0,0,29,0,0
sticky,29,sticky=29,0,0,0,0,29,0,0,0
sub,29,sub=29,4,0,0,0,25,0,0,0
substantially,29,substantially=29,0,0,0,0,0,29,0,0
symmetry,29,symmetry=29,28,1,0,0,0,0,0,0
thomsen,29,thomsen=29,0,29,0,0,0,0,0,0
traveler,29,travelers=26; traveler=3,29,0,0,0,0,0,0,0
tropic,29,tropics=28; tropic=1,28,0,0,0,1,0,0,0
unnecessary,29,unnecessary=29,0,0,0,0,29,0,0,0
wherever,29,wherever=29,0,0,0,0,0,0,0,29
wife,29,wife=24; wives=5,29,0,0,0,0,0,0,0
yea,29,yea=29,1,18,0,0,1,0,0,9
adams,28,adams=28,0,28,0,0,0,0,0,0
administrative,28,administrative=28,0,0,0,0,28,0,0,0
adoption,28,adoption=28,28,0,0,0,0,0,0,0
alarm,28,alarm=26; alarming=1; alarms=1,25,2,1,0,0,0,0,0
andes,28,andes=28,0,28,0,0,0,0,0,0
anup,28,anup=28,0,28,0,0,0,0,0,0
assess,28,assessing=15; assess=12; assessed=1,1,0,27,0,0,0,0,0
athletic,28,athletic=25; athletics=3,3,0,0,0,25,0,0,0
beehive,28,beehive=21; beehives=7,9,0,0,0,19,0,0,0
beethoven,28,beethoven=28,0,28,0,0,0,0,0,0
berry,28,berries=27; berry=1,28,0,0,0,0,0,0,0
breakfast,28,breakfast=28,25,3,0,0,0,0,0,0
caesar,28,caesar=28,0,28,0,0,0,0,0,0
celebrity,28,celebrities=15; celebrity=13,27,1,0,0,0,0,0,0
celsius,28,celsius=28,7,21,0,0,0,0,0,0
chew,28,chew=14; chewing=9; chews=3; chewed=2,1,5,22,0,0,0,0,0
cole,28,cole=28,0,28,0,0,0,0,0,0
collaboration,28,collaboration=23; collaborations=5,27,1,0,0,0,0,0,0
commedia,28,commedia=28,15,13,0,0,0,0,0,0
comparable,28,comparable=28,0,0,0,0,28,0,0,0
cooperate,28,cooperate=21; cooperating=4; cooperated=3,0,0,28,0,0,0,0,0
disaster,28,disaster=21; disasters=7,28,0,0,0,0,0,0,0
donation,28,donations=21; donation=7,28,0,0,0,0,0,0,0
dove,28,dove=23; doves=5,12,14,2,0,0,0,0,0
dragonfly,28,dragonfly=15; dragonflies=13,26,0,0,0,1,1,0,0
dress,28,dressed=14; dress=12; dresses=1; dressing=1,9,0,19,0,0,0,0,0
easter,28,easter=28,0,28,0,0,0,0,0,0
electromagnetic,28,electromagnetic=28,0,0,0,0,28,0,0,0
enforce,28,enforced=13; enforce=9; enforcing=5; enforces=1,0,0,28,0,0,0,0,0
faience,28,faience=27; faiences=1,22,6,0,0,0,0,0,0
functional,28,functional=28,0,1,0,0,27,0,0,0
grid,28,grid=21; grids=7,28,0,0,0,0,0,0,0
honestly,28,honestly=28,0,0,0,0,0,28,0,0
hotter,28,hotter=28,4,0,0,0,22,2,0,0
illustration,28,illustrations=18; illustration=10,28,0,0,0,0,0,0,0
isolated,28,isolated=28,0,0,0,0,28,0,0,0
khun,28,khun=28,0,28,0,0,0,0,0,0
legend,28,legends=15; legend=13,25,3,0,0,0,0,0,0
maori,28,maori=28,0,28,0,0,0,0,0,0
microscopic,28,microscopic=28,0,0,0,0,28,0,0,0
minimize,28,minimize=18; minimized=5; minimizing=4; minimizes=1,0,0,28,0,0,0,0,0
mistaken,28,mistaken=28,0,3,0,0,25,0,0,0
mule,28,mule=27; mules=1,2,0,0,0,26,0,0,0
noble,28,noble=17; nobles=11,11,0,1,0,16,0,0,0
orleans,28,orleans=28,0,28,0,0,0,0,0,0
overlap,28,overlap=18; overlapping=6; overlapped=3; overlaps=1,9,0,19,0,0,0,0,0
package,28,package=14; packages=12; packaged=2,23,0,5,0,0,0,0,0
politic,28,politics=28,28,0,0,0,0,0,0,0
pollinator,28,pollinators=22; pollinator=6,28,0,0,0,0,0,0,0
populate,28,populated=27; populate=1,0,0,28,0,0,0,0,0
prestige,28,prestige=28,28,0,0,0,0,0,0,0
processing,28,processing=28,28,0,0,0,0,0,0,0
purple,28,purple=28,12,0,1,0,13,2,0,0
quarter,28,quarter=17; quarters=11,25,3,0,0,0,0,0,0
reporter,28,reporter=20; reporters=8,28,0,0,0,0,0,0,0
resin,28,resin=24; resins=4,28,0,0,0,0,0,0,0
rook,28,rooks=26; rook=2,28,0,0,0,0,0,0,0
segment,28,segment=16; segments=10; segmented=2,26,0,2,0,0,0,0,0
slip,28,slip=17; slipped=5; slips=4; slipping=2,12,1,13,0,2,0,0,0
spell,28,spell=11; spelled=9; spells=8,13,0,15,0,0,0,0,0
spindle,28,spindles=22; spindle=6,26,0,0,0,2,0,0,0
spite,28,spite=28,28,0,0,0,0,0,0,0
stalk,28,stalk=12; stalks=11; stalking=4; stalked=1,19,0,9,0,0,0,0,0
susceptible,28,susceptible=28,0,0,0,0,28,0,0,0
swing,28,swing=21; swings=3; swinging=2; swung=2,17,0,11,0,0,0,0,0
tang,28,tang=28,0,28,0,0,0,0,0,0
transaction,28,transactions=20; transaction=8,28,0,0,0,0,0,0,0
troop,28,troops=25; troop=3,28,0,0,0,0,0,0,0
uncertainty,28,uncertainty=22; uncertainties=6,28,0,0,0,0,0,0,0
unstable,28,unstable=28,0,0,0,0,28,0,0,0
varnish,28,varnish=25; varnished=2; varnishes=1,19,2,2,0,5,0,0,0
vitamin,28,vitamin=14; vitamins=14,28,0,0,0,0,0,0,0
warmth,28,warmth=28,28,0,0,0,0,0,0,0
weathercaster,28,weathercasters=26; weathercaster=2,28,0,0,0,0,0,0,0
welcome,28,welcome=25; welcomed=3,3,0,13,0,12,0,0,0
zealand,28,zealand=28,0,28,0,0,0,0,0,0
zero,28,zero=27; zeros=1,1,13,0,0,1,0,0,13
ammonia,27,ammonia=27,25,0,0,0,2,0,0,0
anatomy,27,anatomy=26; anatomies=1,22,5,0,0,0,0,0,0
andean,27,andean=27,0,7,0,0,20,0,0,0
appealing,27,appealing=27,0,0,0,0,27,0,0,0
arrow,27,arrow=16; arrows=11,25,2,0,0,0,0,0,0
assemble,27,assembled=13; assemble=8; assembling=4; assembles=2,1,0,25,0,1,0,0,0
astronaut,27,astronauts=24; astronaut=3,27,0,0,0,0,0,0,0
barnacle,27,barnacle=16; barnacles=11,27,0,0,0,0,0,0,0
basement,27,basement=26; basements=1,27,0,0,0,0,0,0,0
boring,27,boring=27,0,0,0,0,27,0,0,0
bread,27,bread=22; breads=5,26,1,0,0,0,0,0,0
burst,27,burst=14; bursts=11; bursting=2,18,0,8,0,1,0,0,0
caribbean,27,caribbean=27,0,23,0,0,4,0,0,0
ceiling,27,ceiling=18; ceilings=9,27,0,0,0,0,0,0,0
chestnut,27,chestnut=26; chestnuts=1,22,0,0,0,5,0,0,0
collaborate,27,collaborated=12; collaborate=9; collaborating=6,0,0,27,0,0,0,0,0
collective,27,collective=27,1,0,0,0,26,0,0,0
commercially,27,commercially=27,0,0,0,0,0,27,0,0
conquer,27,conquered=21; conquer=4; conquering=2,0,0,27,0,0,0,0,0
council,27,council=26; councils=1,21,6,0,0,0,0,0,0
crisis,27,crisis=22; crises=5,27,0,0,0,0,0,0,0
database,27,database=16; databases=11,26,1,0,0,0,0,0,0
defeat,27,defeat=16; defeated=8; defeating=3,6,0,21,0,0,0,0,0
descendant,27,descendants=23; descendant=4,26,0,0,0,1,0,0,0
detector,27,detectors=15; detector=12,27,0,0,0,0,0,0,0
devise,27,devised=18; devise=7; devising=2,0,0,27,0,0,0,0,0
dish,27,dishes=19; dish=8,27,0,0,0,0,0,0,0
dismiss,27,dismissed=15; dismiss=9; dismissing=2; dismisses=1,0,0,27,0,0,0,0,0
distort,27,distorted=13; distorts=6; distort=5; distorting=3,0,0,27,0,0,0,0,0
dot,27,dots=23; dot=3; dotted=1,26,0,1,0,0,0,0,0
drain,27,drained=11; drain=10; draining=3; drains=3,4,0,23,0,0,0,0,0
eclipse,27,eclipses=15; eclipse=11; eclipsing=1,25,0,2,0,0,0,0,0
economics,27,economics=27,13,14,0,0,0,0,0,0
ectotherm,27,ectotherms=26; ectotherm=1,25,0,2,0,0,0,0,0
enrol,27,enrolled=18; enrolling=9,0,0,27,0,0,0,0,0
eocene,27,eocene=27,0,24,0,0,3,0,0,0
excuse,27,excuse=24; excused=3,2,1,24,0,0,0,0,0
exhaust,27,exhaust=22; exhausted=5,17,0,8,0,2,0,0,0
federal,27,federal=27,0,0,0,0,27,0,0,0
filmmaker,27,filmmakers=16; filmmaker=11,27,0,0,0,0,0,0,0
fluoride,27,fluoride=27,19,3,1,0,3,1,0,0
formula,27,formula=14; formulas=13,27,0,0,0,0,0,0,0
fraction,27,fraction=24; fractions=3,27,0,0,0,0,0,0,0
gulf,27,gulf=27,3,24,0,0,0,0,0,0
hence,27,hence=27,0,0,0,0,0,27,0,0
herbicide,27,herbicide=21; herbicides=6,27,0,0,0,0,0,0,0
honey,27,honey=27,26,1,0,0,0,0,0,0
incoming,27,incoming=27,0,0,0,0,27,0,0,0
incomplete,27,incomplete=27,1,1,0,0,25,0,0,0
infestation,27,infestation=17; infestations=10,27,0,0,0,0,0,0,0
inject,27,injected=17; injecting=5; inject=4; injects=1,0,0,27,0,0,0,0,0
input,27,input=23; inputs=4,26,0,1,0,0,0,0,0
inscription,27,inscriptions=22; inscription=5,27,0,0,0,0,0,0,0
integrate,27,integrate=11; integrated=8; integrating=8,0,0,27,0,0,0,0,0
jane,27,jane=27,4,19,0,0,0,0,0,4
jomon,27,jomon=27,0,27,0,0,0,0,0,0
justify,27,justify=21; justified=5; justifies=1,0,0,27,0,0,0,0,0
kudzu,27,kudzu=27,7,3,0,0,17,0,0,0
lenape,27,lenape=27,7,20,0,0,0,0,0,0
literally,27,literally=27,0,0,0,0,0,27,0,0
melting,27,melting=27,25,2,0,0,0,0,0,0
misunderstanding,27,misunderstanding=24; misunderstandings=3,27,0,0,0,0,0,0,0
molecular,27,molecular=27,0,1,0,0,26,0,0,0
monteverdi,27,monteverdi=27,0,27,0,0,0,0,0,0
monumental,27,monumental=27,0,1,0,0,26,0,0,0
navigation,27,navigation=27,25,2,0,0,0,0,0,0
nevada,27,nevada=27,0,27,0,0,0,0,0,0
o,27,o=27,15,11,0,0,0,0,0,1
occurrence,27,occurrence=20; occurrences=7,27,0,0,0,0,0,0,0
outweigh,27,outweigh=23; outweighed=2; outweighs=2,0,0,27,0,0,0,0,0
pace,27,pace=23; paced=3; pacing=1,23,0,4,0,0,0,0,0
phosphorus,27,phosphorus=27,25,2,0,0,0,0,0,0
physicist,27,physicists=14; physicist=13,25,2,0,0,0,0,0,0
profound,27,profound=27,1,0,0,0,26,0,0,0
quarry,27,quarry=21; quarries=3; quarrying=3,24,0,3,0,0,0,0,0
rainy,27,rainy=27,0,0,0,0,27,0,0,0
rational,27,rational=27,0,0,0,0,27,0,0,0
reconsider,27,reconsider=19; reconsidered=4; reconsidering=4,0,0,27,0,0,0,0,0
saint,27,saint=27,0,27,0,0,0,0,0,0
saving,27,savings=23; saving=4,27,0,0,0,0,0,0,0
seller,27,sellers=17; seller=10,27,0,0,0,0,0,0,0
skull,27,skull=14; skulls=13,27,0,0,0,0,0,0,0
slight,27,slight=24; slightest=3,0,1,0,0,26,0,0,0
southeast,27,southeast=27,7,13,0,0,7,0,0,0
southwestern,27,southwestern=27,0,1,0,0,26,0,0,0
stabilize,27,stabilize=17; stabilized=6; stabilizes=2; stabilizing=2,0,0,27,0,0,0,0,0
subscription,27,subscription=21; subscriptions=6,26,1,0,0,0,0,0,0
substitute,27,substitute=17; substituted=5; substitutes=3; substituting=2,14,1,11,0,1,0,0,0
tadpole,27,tadpoles=23; tadpole=4,24,0,1,0,2,0,0,0
terrace,27,terraces=18; terraced=6; terrace=2; terracing=1,20,0,7,0,0,0,0,0
testing,27,testing=27,25,2,0,0,0,0,0,0
tremendous,27,tremendous=27,0,0,0,0,27,0,0,0
tuition,27,tuition=27,27,0,0,0,0,0,0,0
ubaid,27,ubaid=27,0,27,0,0,0,0,0,0
uncover,27,uncovered=20; uncover=3; uncovering=2; uncovers=2,0,0,27,0,0,0,0,0
ware,27,wares=22; ware=5,26,0,0,0,1,0,0,0
weaver,27,weavers=15; weaver=12,27,0,0,0,0,0,0,0
woolly,27,woolly=27,0,0,0,0,5,22,0,0
worthwhile,27,worthwhile=27,1,0,0,0,26,0,0,0
acting,26,acting=26,20,5,0,0,1,0,0,0
altitude,26,altitudes=15; altitude=11,25,0,1,0,0,0,0,0
arid,26,arid=26,13,1,1,0,11,0,0,0
attendance,26,attendance=26,24,2,0,0,0,0,0,0
auditorium,26,auditorium=26,25,1,0,0,0,0,0,0
blast,26,blast=14; blasted=10; blasting=1; blasts=1,13,1,12,0,0,0,0,0
bloom,26,blooms=14; bloom=8; blooming=4,15,0,11,0,0,0,0,0
boston,26,boston=26,0,26,0,0,0,0,0,0
breathing,26,breathing=26,26,0,0,0,0,0,0,0
charles,26,charles=26,0,26,0,0,0,0,0,0
chesapeake,26,chesapeake=26,1,25,0,0,0,0,0,0
chili,26,chili=26,20,2,0,0,4,0,0,0
clutch,26,clutch=14; clutches=12,25,0,0,0,1,0,0,0
commitment,26,commitment=24; commitments=2,26,0,0,0,0,0,0,0
conchs,26,conchs=26,24,2,0,0,0,0,0,0
congestion,26,congestion=26,26,0,0,0,0,0,0,0
conifer,26,conifers=15; conifer=11,22,1,1,0,2,0,0,0
convention,26,convention=17; conventions=9,25,1,0,0,0,0,0,0
crazy,26,crazy=26,0,1,0,0,25,0,0,0
cruise,26,cruise=20; cruises=5; cruising=1,24,0,2,0,0,0,0,0
currency,26,currency=25; currencies=1,26,0,0,0,0,0,0,0
decipher,26,decipher=10; deciphering=9; deciphered=7,1,1,24,0,0,0,0,0
diamond,26,diamonds=14; diamond=12,23,3,0,0,0,0,0,0
diminish,26,diminished=14; diminishing=6; diminish=4; diminishes=2,0,0,25,0,1,0,0,0
discard,26,discarded=24; discarding=2,0,0,26,0,0,0,0,0
downward,26,downward=25; downwards=1,1,0,0,0,10,15,0,0
dynamic,26,dynamic=20; dynamics=6,7,0,0,0,19,0,0,0
eater,26,eaters=22; eater=4,26,0,0,0,0,0,0,0
echo,26,echo=11; echoes=8; echoing=4; echoed=3,16,0,10,0,0,0,0,0
erupt,26,erupted=11; erupt=9; erupts=4; erupting=2,1,0,21,0,3,1,0,0
euphrates,26,euphrates=26,0,26,0,0,0,0,0,0
eurasian,26,eurasian=26,0,4,0,0,22,0,0,0
expressionism,26,expressionism=26,9,17,0,0,0,0,0,0
flash,26,flash=13; flashes=9; flashed=2; flashing=2,20,0,6,0,0,0,0,0
focused,26,focused=26,0,0,0,0,26,0,0,0
fourteenth,26,fourteenth=26,1,0,0,0,25,0,0,0
fulfill,26,fulfill=24; fulfills=2,1,0,25,0,0,0,0,0
grand,26,grand=26,0,9,0,0,17,0,0,0
grazing,26,grazing=26,23,2,0,0,1,0,0,0
guild,26,guilds=22; guild=4,25,1,0,0,0,0,0,0
hieroglyph,26,hieroglyphs=23; hieroglyph=3,26,0,0,0,0,0,0,0
ii,26,ii=26,0,26,0,0,0,0,0,0
immigrant,26,immigrants=21; immigrant=5,22,0,0,0,4,0,0,0
indirectly,26,indirectly=26,0,0,0,0,0,26,0,0
injury,26,injuries=17; injury=9,26,0,0,0,0,0,0,0
involvement,26,involvement=26,23,1,2,0,0,0,0,0
joseph,26,joseph=26,0,26,0,0,0,0,0,0
khipu,26,khipu=24; khipus=2,3,23,0,0,0,0,0,0
km,26,km=26,26,0,0,0,0,0,0,0
lamp,26,lamps=17; lamp=9,26,0,0,0,0,0,0,0
lautrec,26,lautrec=26,2,24,0,0,0,0,0,0
lean,26,lean=18; leaning=5; leans=2; leaner=1,0,0,10,0,16,0,0,0
magnetism,26,magnetism=26,26,0,0,0,0,0,0,0
minimal,26,minimal=26,0,1,0,0,25,0,0,0
noisy,26,noisy=26,0,0,0,0,26,0,0,0
nonetheless,26,nonetheless=26,0,0,0,0,0,26,0,0
novice,26,novice=20; novices=6,26,0,0,0,0,0,0,0
pearl,26,pearl=24; pearls=2,3,22,0,0,1,0,0,0
peru,26,peru=26,0,26,0,0,0,0,0,0
photographic,26,photographic=26,0,1,0,0,25,0,0,0
pizza,26,pizza=24; pizzas=2,21,5,0,0,0,0,0,0
pleasure,26,pleasure=26,25,1,0,0,0,0,0,0
polynesian,26,polynesian=21; polynesians=5,6,1,0,0,19,0,0,0
powder,26,powder=25; powders=1,26,0,0,0,0,0,0,0
ptolemy,26,ptolemy=26,0,26,0,0,0,0,0,0
radiate,26,radiate=9; radiates=9; radiating=6; radiated=2,0,0,26,0,0,0,0,0
reasoning,26,reasoning=26,25,1,0,0,0,0,0,0
recreation,26,recreation=26,25,1,0,0,0,0,0,0
recruit,26,recruit=12; recruited=7; recruiting=4; recruits=3,3,0,23,0,0,0,0,0
relieve,26,relieved=17; relieving=5; relieve=3; relieves=1,0,0,26,0,0,0,0,0
ridge,26,ridges=22; ridge=4,23,1,2,0,0,0,0,0
sandwich,26,sandwich=19; sandwiches=6; sandwiched=1,25,0,1,0,0,0,0,0
saxons,26,saxons=26,0,26,0,0,0,0,0,0
scavenger,26,scavenger=14; scavengers=12,25,1,0,0,0,0,0,0
sens,26,senses=26,26,0,0,0,0,0,0,0
shaft,26,shafts=25; shaft=1,26,0,0,0,0,0,0,0
shortly,26,shortly=26,0,0,0,0,0,26,0,0
silicon,26,silicon=26,22,4,0,0,0,0,0,0
snakehead,26,snakeheads=21; snakehead=5,24,0,0,0,2,0,0,0
sometime,26,sometime=26,0,0,1,0,0,25,0,0
spectrum,26,spectrum=26,26,0,0,0,0,0,0,0
spending,26,spending=26,26,0,0,0,0,0,0,0
strictly,26,strictly=26,0,0,0,0,0,26,0,0
structural,26,structural=26,0,0,0,0,26,0,0,0
susan,26,susan=26,0,26,0,0,0,0,0,0
tenant,26,tenants=18; tenant=8,26,0,0,0,0,0,0,0
teosinte,26,teosinte=26,20,6,0,0,0,0,0,0
thereby,26,thereby=26,0,0,0,0,0,26,0,0
toulouse,26,toulouse=26,6,20,0,0,0,0,0,0
translate,26,translated=17; translate=5; translates=3; translating=1,0,0,26,0,0,0,0,0
trial,26,trial=17; trials=9,25,1,0,0,0,0,0,0
tusk,26,tusk=14; tusks=9; tusking=3,22,1,3,0,0,0,0,0
underlie,26,underlying=22; underlie=2; underlies=2,1,0,25,0,0,0,0,0
unused,26,unused=26,0,0,0,0,26,0,0,0
valid,26,valid=26,0,0,0,0,26,0,0,0
velvet,26,velvet=26,26,0,0,0,0,0,0,0
w,26,w=26,0,24,0,0,0,1,0,1
wage,26,wages=22; wage=4,26,0,0,0,0,0,0,0
wonderful,26,wonderful=26,0,0,0,0,26,0,0,0
wrap,26,wrap=13; wrapped=8; wrapping=4; wraps=1,5,0,21,0,0,0,0,0
accelerate,25,accelerated=12; accelerating=7; accelerate=4; accelerates=2,1,0,24,0,0,0,0,0
adulthood,25,adulthood=25,24,0,1,0,0,0,0,0
amateur,25,amateur=20; amateurs=5,12,1,0,0,12,0,0,0
archive,25,archives=16; archive=9,25,0,0,0,0,0,0,0
aristocrat,25,aristocrats=21; aristocrat=4,25,0,0,0,0,0,0,0
assistance,25,assistance=25,25,0,0,0,0,0,0,0
atwater,25,atwater=25,1,24,0,0,0,0,0,0
audio,25,audio=24; audios=1,6,0,0,0,19,0,0,0
authentic,25,authentic=25,0,1,0,0,24,0,0,0
baroque,25,baroque=25,0,15,0,0,10,0,0,0
bell,25,bell=20; bells=5,15,9,1,0,0,0,0,0
canadian,25,canadian=25,0,10,0,0,15,0,0,0
capability,25,capabilities=18; capability=7,25,0,0,0,0,0,0,0
claw,25,claws=16; claw=6; clawed=3,21,1,3,0,0,0,0,0
coincide,25,coincided=11; coincide=8; coincides=3; coinciding=3,0,0,25,0,0,0,0,0
colonize,25,colonized=11; colonize=8; colonizing=6,0,0,25,0,0,0,0,0
colorful,25,colorful=25,0,0,0,0,25,0,0,0
consensus,25,consensus=25,24,1,0,0,0,0,0,0
dating,25,dating=25,23,1,0,0,1,0,0,0
devote,25,devoted=11; devote=10; devotes=2; devoting=2,0,0,25,0,0,0,0,0
disney,25,disney=25,0,25,0,0,0,0,0,0
disprove,25,disproved=14; disprove=7; disproves=3; disproving=1,0,0,25,0,0,0,0,0
electron,25,electron=15; electrons=10,25,0,0,0,0,0,0,0
exceptional,25,exceptional=25,0,0,0,0,25,0,0,0
excess,25,excess=24; excesses=1,5,0,0,0,20,0,0,0
explode,25,exploded=13; explode=5; exploding=5; explodes=2,0,1,24,0,0,0,0,0
fawn,25,fawns=16; fawn=9,25,0,0,0,0,0,0,0
firm,25,firm=20; firms=4; firmed=1,14,0,1,0,10,0,0,0
fischeri,25,fischeri=25,2,18,0,0,5,0,0,0
fulling,25,fulling=25,24,1,0,0,0,0,0,0
govern,25,governing=11; governed=9; govern=4; governs=1,0,0,25,0,0,0,0,0
honest,25,honest=25,0,0,0,0,25,0,0,0
honeysuckle,25,honeysuckle=24; honeysuckles=1,16,3,0,0,6,0,0,0
honor,25,honor=15; honored=7; honoring=2; honors=1,4,2,19,0,0,0,0,0
initiate,25,initiated=12; initiate=8; initiating=4; initiates=1,0,0,25,0,0,0,0,0
install,25,install=25,0,3,22,0,0,0,0,0
intentionally,25,intentionally=25,0,0,0,0,0,25,0,0
involved,25,involved=25,0,0,0,0,25,0,0,0
ion,25,ions=23; ion=2,25,0,0,0,0,0,0,0
joint,25,joints=16; joint=9,16,1,0,0,8,0,0,0
juice,25,juice=20; juices=5,24,1,0,0,0,0,0,0
latter,25,latter=25,3,0,0,0,22,0,0,0
lens,25,lens=14; lenses=11,23,1,0,0,1,0,0,0
loan,25,loan=16; loans=8; loaning=1,22,0,3,0,0,0,0,0
magnet,25,magnet=21; magnets=4,25,0,0,0,0,0,0,0
mapping,25,mapping=25,25,0,0,0,0,0,0,0
marker,25,markers=19; marker=6,25,0,0,0,0,0,0,0
memorize,25,memorize=12; memorized=9; memorizing=4,0,0,25,0,0,0,0,0
odd,25,odd=18; odds=7,7,0,0,0,18,0,0,0
optimal,25,optimal=25,0,1,0,0,24,0,0,0
ornament,25,ornaments=19; ornamented=4; ornament=2,20,1,4,0,0,0,0,0
panama,25,panama=25,0,25,0,0,0,0,0,0
proximity,25,proximity=25,25,0,0,0,0,0,0,0
relocate,25,relocated=11; relocate=7; relocating=7,0,0,25,0,0,0,0,0
reuse,25,reused=15; reuse=8; reusing=2,1,0,24,0,0,0,0,0
rodin,25,rodin=25,0,25,0,0,0,0,0,0
russia,25,russia=25,0,25,0,0,0,0,0,0
sacrifice,25,sacrifice=8; sacrificed=8; sacrificing=5; sacrifices=4,10,0,15,0,0,0,0,0
sandstone,25,sandstone=21; sandstones=4,24,0,1,0,0,0,0,0
satisfy,25,satisfy=18; satisfying=4; satisfied=3,0,0,25,0,0,0,0,0
seafloor,25,seafloor=24; seafloors=1,25,0,0,0,0,0,0,0
sedimentary,25,sedimentary=25,0,1,0,0,24,0,0,0
sensitivity,25,sensitivity=16; sensitivities=9,25,0,0,0,0,0,0,0
sharply,25,sharply=25,0,0,0,0,0,25,0,0
shield,25,shield=13; shields=9; shielding=3,17,1,7,0,0,0,0,0
shipwreck,25,shipwreck=18; shipwrecks=6; shipwrecked=1,24,0,1,0,0,0,0,0
sonata,25,sonata=25,13,10,0,0,1,0,0,1
sponsor,25,sponsored=10; sponsor=8; sponsors=5; sponsoring=2,4,0,21,0,0,0,0,0
spurt,25,spurt=23; spurts=2,25,0,0,0,0,0,0,0
stag,25,staged=19; staging=5; stags=1,1,0,24,0,0,0,0,0
stroke,25,strokes=20; stroke=5,25,0,0,0,0,0,0,0
subtle,25,subtle=25,0,0,0,0,25,0,0,0
sufficiently,25,sufficiently=25,0,0,0,0,0,25,0,0
tetrapod,25,tetrapods=22; tetrapod=3,24,0,0,0,1,0,0,0
thirteenth,25,thirteenth=25,1,0,0,0,24,0,0,0
thoroughly,25,thoroughly=25,0,0,0,0,0,25,0,0
